INFO - 2025-02-19 23:03:07,448 - Collected 11 log files
INFO - 2025-02-19 23:03:07,453 - Last line read found for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:07,462 - Updated last line read for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:07,463 - Inserted 0 lines of ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:07,464 - Last line read found for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:07,470 - Updated last line read for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:07,470 - Inserted 0 lines of ../log/BGL_2k.log
INFO - 2025-02-19 23:03:07,472 - Last line read found for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:07,482 - Updated last line read for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:07,482 - Inserted 0 lines of ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:07,484 - Last line read found for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:07,488 - Updated last line read for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:07,488 - Inserted 0 lines of ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:07,490 - Last line read found for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:07,493 - Updated last line read for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:07,493 - Inserted 0 lines of ../log/HPC_2k.log
INFO - 2025-02-19 23:03:07,494 - Last line read found for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:07,498 - Updated last line read for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:07,498 - Inserted 0 lines of ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:07,500 - Last line read found for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:07,505 - Updated last line read for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:07,505 - Inserted 0 lines of ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:07,507 - Last line read found for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:07,511 - Updated last line read for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:07,511 - Inserted 0 lines of ../log/Apache_2k.log
INFO - 2025-02-19 23:03:07,512 - Last line read found for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:07,516 - Updated last line read for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:07,516 - Inserted 0 lines of ../log/Spark_2k.log
INFO - 2025-02-19 23:03:07,517 - Last line read found for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:07,521 - Updated last line read for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:07,521 - Inserted 0 lines of ../log/Linux_2k.log
INFO - 2025-02-19 23:03:07,523 - Last line read found for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:07,527 - Updated last line read for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:07,527 - Inserted 0 lines of ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:30,345 - Connected to Elasticsearch
INFO - 2025-02-19 23:03:30,346 - Collected log file Hadoop_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file BGL_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file Thunderbird_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file Zookeeper_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file HPC_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file OpenSSH_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file HDFS_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file Apache_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file Spark_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file Linux_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected log file OpenStack_2k.log
INFO - 2025-02-19 23:03:30,346 - Collected 11 log files
INFO - 2025-02-19 23:03:30,349 - Last line read found for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:30,355 - Updated last line read for log file ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:30,355 - Inserted 0 lines of ../log/Hadoop_2k.log
INFO - 2025-02-19 23:03:30,359 - Last line read found for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:30,363 - Updated last line read for log file ../log/BGL_2k.log
INFO - 2025-02-19 23:03:30,363 - Inserted 0 lines of ../log/BGL_2k.log
INFO - 2025-02-19 23:03:30,364 - Last line read found for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:30,368 - Updated last line read for log file ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:30,368 - Inserted 0 lines of ../log/Thunderbird_2k.log
INFO - 2025-02-19 23:03:30,370 - Last line read found for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:30,373 - Updated last line read for log file ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:30,373 - Inserted 0 lines of ../log/Zookeeper_2k.log
INFO - 2025-02-19 23:03:30,375 - Last line read found for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:30,378 - Updated last line read for log file ../log/HPC_2k.log
INFO - 2025-02-19 23:03:30,378 - Inserted 0 lines of ../log/HPC_2k.log
INFO - 2025-02-19 23:03:30,380 - Last line read found for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:30,383 - Updated last line read for log file ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:30,383 - Inserted 0 lines of ../log/OpenSSH_2k.log
INFO - 2025-02-19 23:03:30,384 - Last line read found for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:30,388 - Updated last line read for log file ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:30,388 - Inserted 0 lines of ../log/HDFS_2k.log
INFO - 2025-02-19 23:03:30,389 - Last line read found for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:30,393 - Updated last line read for log file ../log/Apache_2k.log
INFO - 2025-02-19 23:03:30,393 - Inserted 0 lines of ../log/Apache_2k.log
INFO - 2025-02-19 23:03:30,394 - Last line read found for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:30,398 - Updated last line read for log file ../log/Spark_2k.log
INFO - 2025-02-19 23:03:30,398 - Inserted 0 lines of ../log/Spark_2k.log
INFO - 2025-02-19 23:03:30,399 - Last line read found for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:30,404 - Updated last line read for log file ../log/Linux_2k.log
INFO - 2025-02-19 23:03:30,405 - Inserted 0 lines of ../log/Linux_2k.log
INFO - 2025-02-19 23:03:30,406 - Last line read found for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:30,410 - Updated last line read for log file ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:30,410 - Inserted 0 lines of ../log/OpenStack_2k.log
INFO - 2025-02-19 23:03:36,461 - Connected to Elasticsearch
